"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-3470","Solyx","SXWF-WMAX WHITE MATTE MAX 60"" 1 of 2","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SXWF-WMAX WHITE MATTE MAX 60"" 1 OF 2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=71; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3470 - SXWF-WMAX WHITE MATTE MAX 60"" 1 of 2","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3471","Solyx","SXWF-WMAX WHITE MATTE MAX","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SXWF-WMAX WHITE MATTE MAX","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=72; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3471 - SXWF-WMAX WHITE MATTE MAX 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3473","Solyx","SXWF-WMAX WHITE MATTE MAX","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SXWF-WMAX WHITE MATTE MAX","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=73; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3473 - SXWF-WMAX WHITE MATTE MAX 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3475","Solyx","SOLYX SXWF-WM WHITE MATTE","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX SXWF-WM WHITE MATTE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=74; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3475 - SOLYX SXWF-WM WHITE MATTE 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3480","3M Solar","3M PR 70","48","0","0","402392031A","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=75; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3480- 3M PR 70 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3483","Fasara","MILANO SH2MAML","60","0","0","NO17C034","ZEROED","2026-01-14","2026-01-14","","","","FASARA|MILANO SH2MAML","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=76; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3483-  MILANO SH2MAML  60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3485","Avery Dennison","AV Vela","36","0","0","","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|AV VELA","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=77; DateMethod=back_fill_from_next; ManufacturerSource=keyword_avery; RawDescription=3485 - AV Vela 36""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3487","3M Solar","3M Prestige 70","60","0","0","323305010A","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PRESTIGE 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=78; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_solar; RawDescription=3487 - 3M Prestige 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3489","Security","3M S800","60","0","0","C083324264","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=79; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3489- 3M S800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3490","Security","3M S800","72","0","0","B265324099","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=80; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3490- 3M S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3491","3M Solar","3m 14Mil","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M 14MIL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=81; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3491- 3m 14Mil 60","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3496","3M Solar","3M PR20 EXT","60","0","0","B308324163","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR20 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=82; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3496- 3M PR20 EXT 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3497","3M Solar","3M PR20 EXT","60","0","0","B308324163","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR20 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=83; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3497- 3M PR20 EXT 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3515","Llumar","Llumar Frost NRM PS2","48","0","0","472D079","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=86; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3515-Llumar Frost NRM PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3524","Security","Madico Clear 8MIL Safetyshield 800","72","0","0","2.121430146E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO CLEAR 8MIL SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=87; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3524 - Madico Clear 8MIL Safetyshield 800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3526","Security","Madico Clear 8MIL Safetyshield 800","72","0","0","2.12143014E9","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|MADICO CLEAR 8MIL SAFETYSHIELD 800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=88; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3526 - Madico Clear 8MIL Safetyshield 800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3528","3M Solar","3M PR 20 Ext","60","0","0","B308324163","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 20 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=89; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3528 - 3M PR 20 Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3543","Solar Guard","SG TrueVue 15","72","0","0","5.41587508E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=90; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3543 - SG TrueVue 15 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3544","Solar Guard","SG TrueVue 15","72","0","0","5.415875081E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=91; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3544 - SG TrueVue 15 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3545","Solar Guard","SG TrueVue 15","72","0","0","5.414991028E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=92; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3545 - SG TrueVue 15 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3546","Solar Guard","SG TrueVue 15","60","0","0","5.415936064E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=93; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3546 - SG TrueVue 15 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3548","Vinyl","Oracal 751 Black Matte 751CM-48-070","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|ORACAL 751 BLACK MATTE 751CM-48-070","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=96; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=3548 - Oracal 751 Black Matte 751CM-48-070","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3549","Llumar","Llumar Frost NRM PS2","72","0","0","442F36","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=97; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3549 - Llumar Frost NRM PS2 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3550","Solar Guard","SG HiLite 70","60","0","0","5.417418078E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG HILITE 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=98; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3550 - SG HiLite 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3552","3M Solar","3M NV 25","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M NV 25","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=100; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3552 - 3M NV 25 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3553","3M Solar","3M NV 25","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M NV 25","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=101; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3553 - 3M NV 25 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3558","3M Solar","3M PR 50","72","0","0","402481019a","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 50","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=102; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3558 - 3M PR 50 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3563","Avery Dennison","AD Bronze 20 Ext.","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|AD BRONZE 20 EXT.","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=103; DateMethod=back_fill_from_next; ManufacturerSource=keyword_avery; RawDescription=3563 - AD Bronze 20 Ext. 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3570","3M Solar","3M SAM MARINO MILKY MILKY","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M SAM MARINO MILKY MILKY","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=104; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3570 - 3M SAM MARINO MILKY MILKY 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3574","Security","3M UltraS800","72","0","0","C083324264","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=105; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3574 - 3M UltraS800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3575","3M Solar","3M PR 70 Ext","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=106; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3575 - 3M PR 70 Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3578","Security","3M UltraS800","60","0","0","C087324265","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=107; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3578 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3579","Security","3M UltraS800","60","0","0","C087324265","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=108; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3579 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3580","Security","3M UltraS800","60","0","0","C087324265","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=109; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3580 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3581","Security","3M UltraS800","60","0","0","B266324103","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=110; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3581 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3583","Security","3M UltraS800","60","0","0","C083324264","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=111; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3583 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3588","Fasara","3M Milky Crystal SH2MLCRX","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M MILKY CRYSTAL SH2MLCRX","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=112; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3588 - 3M Milky Crystal SH2MLCRX 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3592","Solar Guard","SG Slate 40","48","0","0","5.417970039E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=113; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3592 - SG Slate 40 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3593","Solar Guard","SG Slate 40","48","0","0","5.41797004E9","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=114; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3593 - SG Slate 40 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3603","3M Solar","3M Blaze","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M BLAZE","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=115; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3603 - 3M Blaze 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3610","Security","3M UltraS800","60","0","0","C083324264","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRAS800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=116; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3610 - 3M UltraS800 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3623","3M Solar","3M PR 70 Ext","60","0","0","C075324258","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=117; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3623 - 3M PR 70 Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3624","3M Solar","3M PR 70 Ext","60","0","0","C075324258","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=118; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3624 - 3M PR 70 Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3632","Solar Guard","SG TrueVue 5","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 5","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=120; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3632 - SG TrueVue 5 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3636","Security","3M Safety S40 4MIL","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M SAFETY S40 4MIL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=121; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3636 - 3M Safety S40 4MIL 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3643","Fasara","3M SH2-MAMM San Marino Milky Milky","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M SH2-MAMM SAN MARINO MILKY MILKY","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=122; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3643 - 3M SH2-MAMM San Marino Milky Milky 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3654","Solar Guard","SG TrueVue 5","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 5","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=124; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3654 - SG TrueVue 5 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3679","3M Solar","PR 70 Ext","36","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|PR 70 EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=125; DateMethod=back_fill_from_next; ManufacturerSource=default_vinyl; RawDescription=3679 - PR 70 Ext 36""; ManufacturerReview=auto_high_confidence; ManufacturerBefore=Vinyl; ManufacturerAfter=3M Solar","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
