"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-6578","3M Solar","3M NV 15","36","46","46","F074325047","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=41; RawDescription=6578 - 3M NV 15 36""","false","","","","",""
"IL-6579","3M Solar","3M NV 15","60","10","10","F168325129","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=42; RawDescription=6579 - 3M NV 15 60""","false","","","","",""
"IL-6581","3M Solar","3M PR 40 EXT","36","62","62","E275324915","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=43; RawDescription=6581 - 3M PR 40 EXT 36""","false","","","","",""
"IL-6584","3M Solar","3M Affinity 15","72","30","30","1.02924001E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=44; RawDescription=6584 - 3M Affinity 15 72""","false","","","","",""
"IL-6591","3M Solar","3M NV 15","36","100","100","F074325047","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=45; RawDescription=6591 - 3M NV 15 36""","false","","","","",""
"IL-6592","3M Solar","3M NV 15","36","70","70","F074325047","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=46; RawDescription=6592 - 3M NV 15 36""","false","","","","",""
"IL-6594","3M Solar","3M NV 15","36","100","100","F074325047","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=47; RawDescription=6594 - 3M NV 15 36""","false","","","","",""
"IL-6613","3M Solar","3M PR 40 EXT","72","100","100","F142325114","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=48; RawDescription=6613 - 3M PR 40 EXT 72""","false","","","","",""
"IL-6614","3M Solar","3M PR 40 EXT","72","50","50","F142325114","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=49; RawDescription=6614 - 3M PR 40 EXT 72""","false","","","","",""
"IL-6641","3M Solar","3M Affinity 15","60","90","90","8.2224452E7","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=50; RawDescription=6641 - 3M Affinity 15 60""","false","","","","",""
"IL-6670","3M Solar","3M PR 70 EXT","36","26","26","F196325156","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=3M Solar; SourceRow=51; RawDescription=6670 - 3M PR 70 EXT 36""","false","","","","",""
"IL-6679","3M Solar","3M Affinity 15","60","80","80","1.01924014E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=52; RawDescription=6679 - 3M Affinity 15 60""","false","","","","",""
"IL-6681","3M Solar","3M Affinity 15","60","100","100","1.01924014E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=53; RawDescription=6681 - 3M Affinity 15 60""","false","","","","",""
"IL-6683","3M Solar","3M Affinity 15","72","100","100","1.0302473E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M AFFINITY 15","","","","","SourceSheet=3M Solar; SourceRow=54; RawDescription=6683 - 3M Affinity 15 72""","false","","","","",""
"IL-6684","3M Solar","3M PR 70","60","28","28","F157325122","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=55; RawDescription=6684 - 3M PR 70 60""","false","","","","",""
"IL-6685","3M Solar","3M PR 40 EXT","60","64","64","F211325162","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 40 EXT","","","","","SourceSheet=3M Solar; SourceRow=56; RawDescription=6685 - 3M PR 40 EXT 60""","false","","","","",""
"IL-6692","3M Solar","3M PR 70","48","32","32","F157325122","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=57; RawDescription=6692 - 3M PR 70 48""","false","","","","",""
"IL-6702","3M Solar","3M PR 60","60","64","64","F010324994","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 60","","","","","SourceSheet=3M Solar; SourceRow=58; RawDescription=6702 - 3M PR 60 60""","false","","","","",""
"IL-6718","3M Solar","3M NV 25","60","74","74","F175325134","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 25","","","","","SourceSheet=3M Solar; SourceRow=59; RawDescription=6718 - 3M NV 25 60""","false","","","","",""
"IL-6721","3M Solar","3M PR 20 EXT","72","50","50","F254325205","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20 EXT","","","","","SourceSheet=3M Solar; SourceRow=60; RawDescription=6721 - 3M PR 20 EXT 72""","false","","","","",""
"IL-6722","3M Solar","3M PR 20 EXT","36","32","32","F254325205","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20 EXT","","","","","SourceSheet=3M Solar; SourceRow=61; RawDescription=6722 - 3M PR 20 EXT 36""","false","","","","",""
"IL-6723","3M Solar","3M PR 90 EXT","60","50","50","F196325155","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 90 EXT","","","","","SourceSheet=3M Solar; SourceRow=62; RawDescription=6723 - 3M PR 90 EXT 60""","false","","","","",""
"IL-6729","3M Solar","3M NV 15","36","40","40","F168325129","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=63; RawDescription=6729 - 3M NV 15 36""","false","","","","",""
"IL-6730","3M Solar","3M NV 35","60","50","50","F071325044","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 35","","","","","SourceSheet=3M Solar; SourceRow=64; RawDescription=6730 - 3M NV 35 60""","false","","","","",""
"IL-6741","3M Solar","3M NV 15","72","72","72","F293325231","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=65; RawDescription=6741 - 3M NV 15 72""","false","","","","",""
"IL-6745","3M Solar","3M NV 25","36","100","100","E345324977","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 25","","","","","SourceSheet=3M Solar; SourceRow=66; RawDescription=6745 - 3M NV 25 36""","false","","","","",""
"IL-6746","3M Solar","3M PR 90 EXT","60","10","10","F196325155","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 90 EXT","","","","","SourceSheet=3M Solar; SourceRow=67; RawDescription=6746 - 3M PR 90 EXT 60""","false","","","","",""
"IL-6747","3M Solar","3M PR 20","60","100","100","F064325036","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20","","","","","SourceSheet=3M Solar; SourceRow=68; RawDescription=6747 - 3M PR 20 60""","false","","","","",""
"IL-6748","3M Solar","3M PR 20","60","100","100","F064325036","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20","","","","","SourceSheet=3M Solar; SourceRow=69; RawDescription=6748 - 3M PR 20 60""","false","","","","",""
"IL-6749","3M Solar","3M PR 20","60","100","100","F064325036","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 20","","","","","SourceSheet=3M Solar; SourceRow=70; RawDescription=6749 - 3M PR 20 60""","false","","","","",""
"IL-6757","3M Solar","3M PR 70","60","32","32","F196325156","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=71; RawDescription=6757 - 3M PR 70 60""","false","","","","",""
"IL-6764","3M Solar","3M PR 60","48","22","22","F133325104","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 60","","","","","SourceSheet=3M Solar; SourceRow=72; RawDescription=6764 - 3M PR 60 48""","false","","","","",""
"IL-6766","3M Solar","3M PR 50 EXT","72","18","18","F142325113","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 50 EXT","","","","","SourceSheet=3M Solar; SourceRow=73; RawDescription=6766 - 3M PR 50 EXT 72""","false","","","","",""
"IL-6772","3M Solar","3M RE35NEARL","60","35","35","1.20620426E8","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M RE35NEARL","","","","","SourceSheet=3M Solar; SourceRow=74; RawDescription=6772 - 3M RE35NEARL 60""","false","","","","",""
"IL-6794","3M Solar","3M NV 15","60","42","42","F265325216","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=75; RawDescription=6794 - 3M NV 15 60""","false","","","","",""
"IL-6795","3M Solar","3M NV 15","72","72","72","F293325231","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=3M Solar; SourceRow=76; RawDescription=6795 - 3M NV 15 72""","false","","","","",""
"IL-6799","3M Solar","3M P-18","60","25","25","5438974.0","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M P-18","","","","","SourceSheet=3M Solar; SourceRow=77; RawDescription=6799 - 3M P-18 60""","false","","","","",""
"IL-6802","3M Solar","3M PR 70","60","100","100","F157325122","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=78; RawDescription=6802 - 3M PR 70 60""","false","","","","",""
"IL-6812","3M Solar","3M PR 70 EXT","72","80","80","F255325207","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70 EXT","","","","","SourceSheet=3M Solar; SourceRow=79; RawDescription=6812 - 3M PR 70 EXT 72""","false","","","","",""
"IL-6814","3M Solar","3M P-18 Silver","48","20","20","5439373.0","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M P-18 SILVER","","","","","SourceSheet=3M Solar; SourceRow=80; RawDescription=6814 - 3M P-18 Silver 48""","false","","","","",""
"IL-6398","3M Solar","3M Dusted Crystal 7725-314","60","125","125","G2431830","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M DUSTED CRYSTAL 7725-314","","","","","SourceSheet=3M Solar; SourceRow=81; RawDescription=6398 - 3M Dusted Crystal 7725-314 60""","false","","","","",""
"IL-6803","3M Solar","3M Black Matte 3635-22B","48","60","60","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M BLACK MATTE 3635-22B","","","","","SourceSheet=3M Solar; SourceRow=82; RawDescription=6803 - 3M Black Matte 3635-22B 48""","false","","","","",""
"IL-6838","3M Solar","3M PR 70","60","7","7","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=83; RawDescription=6838 - 3M PR 70 60""","false","","","","",""
"IL-6839","3M Solar","3M PR 50","60","7","7","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 50","","","","","SourceSheet=3M Solar; SourceRow=84; RawDescription=6839 - 3M PR 50 60""","false","","","","",""
"IL-6849","3M Solar","3M PR 70","72","52","52","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=3M Solar; SourceRow=85; RawDescription=6849 - 3M PR 70 72""","false","","","","",""
"IL-6845","3M Solar","3M Silver P-18","48","68","68","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M SILVER P-18","","","","","SourceSheet=3M Solar; SourceRow=86; RawDescription=6845 - 3M Silver P-18 48""","false","","","","",""
"IL-6848","3M Solar","3M Night Vision 25","72","95","95","F273325221","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M NIGHT VISION 25","","","","","SourceSheet=3M Solar; SourceRow=87; RawDescription=6848 - 3M Night Vision 25 72""","false","","","","",""
"IL-6872","3M Solar","3M PR-70","48","100","100","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR-70","","","","","SourceSheet=3M Solar; SourceRow=88; RawDescription=6872 - 3M PR-70 48""","false","","","","",""
"IL-6873","3M Solar","3M PR-70","48","100","100","","IN_STOCK","2023-07-31","2023-07-31","","","","3M SOLAR|3M PR-70","","","","","SourceSheet=3M Solar; SourceRow=89; RawDescription=6873 - 3M PR-70 48""","false","","","","",""
"IL-1434","Fasara","3M Venetian SH2FGVN","50","9","9","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M VENETIAN SH2FGVN","","","","","SourceSheet=Fasara; SourceRow=2; RawDescription=1434 - 3M Venetian SH2FGVN 50""","false","","","","",""
"IL-1524","Fasara","PRISM SILVER SH2CSPS","50","10","10","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|PRISM SILVER SH2CSPS","","","","","SourceSheet=Fasara; SourceRow=3; RawDescription=1524- PRISM SILVER  SH2CSPS  50""","false","","","","",""
"IL-1774","Fasara","CLOUD SH2FGL","60","24","24","JR-4510-4603-1","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|CLOUD SH2FGL","","","","","SourceSheet=Fasara; SourceRow=5; RawDescription=1774- CLOUD SH2FGL  60""","false","","","","",""
"IL-1784","Fasara","3M Acid Etch SXC-314","50","85","85","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M ACID ETCH SXC-314","","","","","SourceSheet=Fasara; SourceRow=6; RawDescription=1784 - 3M  Acid Etch  SXC-314  50""","false","","","","",""
"IL-1798","Fasara","3M Arpa SH2FGAP","50","13","13","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M ARPA SH2FGAP","","","","","SourceSheet=Fasara; SourceRow=7; RawDescription=1798 - 3M Arpa SH2FGAP 50""","false","","","","",""
"IL-1807","Fasara","AURA 9 SH2PCA9","50","12","12","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|AURA 9 SH2PCA9","","","","","SourceSheet=Fasara; SourceRow=8; RawDescription=1807- AURA 9 SH2PCA9  50""","false","","","","",""
"IL-2071","Fasara","3M Weave Pearl SH2EMWP","50","30","30","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M WEAVE PEARL SH2EMWP","","","","","SourceSheet=Fasara; SourceRow=9; RawDescription=2071 - 3M Weave Pearl SH2EMWP 50""","false","","","","",""
"IL-2159","Fasara","3M Lontano SH2FGLO","50","28","28","JR-4510-3894-7","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M LONTANO SH2FGLO","","","","","SourceSheet=Fasara; SourceRow=10; RawDescription=2159 - 3M Lontano SH2FGLO 50""","false","","","","",""
"IL-2252","Fasara","Aerina SH2FGAR","50","12","12","11C011","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|AERINA SH2FGAR","","","","","SourceSheet=Fasara; SourceRow=11; RawDescription=2252 - Aerina SH2FGAR 50""","false","","","","",""
"IL-2304","Fasara","Lausanne SH2EMLA","50","10","10","JR-4510-3773-3","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|LAUSANNE SH2EMLA","","","","","SourceSheet=Fasara; SourceRow=12; RawDescription=2304 - Lausanne SH2EMLA 50""","false","","","","",""
"IL-2809","Fasara","FEATHER FRIENDLY RAIN","36","50","50","7.10009033E9","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY RAIN","","","","","SourceSheet=Fasara; SourceRow=14; RawDescription=2809- FEATHER FRIENDLY RAIN 36""","false","","","","",""
"IL-2814","Fasara","Aerina SH2FGAR","50","29","29","SA28C010","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|AERINA SH2FGAR","","","","","SourceSheet=Fasara; SourceRow=15; RawDescription=2814 - Aerina SH2FGAR 50""","false","","","","",""
"IL-2911","Fasara","Matte Crystal SH2MACRX2","60","40","40","SE-06C059","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|MATTE CRYSTAL SH2MACRX2","","","","","SourceSheet=Fasara; SourceRow=16; RawDescription=2911 - Matte Crystal SH2MACRX2 60""","false","","","","",""
"IL-2969","Fasara","Cielo SH2FGCE","50","20","20","TE-22C053","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|CIELO SH2FGCE","","","","","SourceSheet=Fasara; SourceRow=17; RawDescription=2969 - Cielo SH2FGCE 50""","false","","","","",""
"IL-3098","Fasara","3M Grain Silver SH2CSGS","50","7","7","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M GRAIN SILVER SH2CSGS","","","","","SourceSheet=Fasara; SourceRow=18; RawDescription=3098 - 3M Grain Silver SH2CSGS 50""","false","","","","",""
"IL-3194A","Fasara","3M Dusted Crystal","18","18","18","G2117101","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M DUSTED CRYSTAL","","","","","SourceSheet=Fasara; SourceRow=20; RawDescription=3194A- 3M Dusted Crystal   18""","false","","","","",""
"IL-3564","Fasara","3M San Marino Milky Milky Dark Gray SH2MAMMD","50","7","7","NA","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SAN MARINO MILKY MILKY DARK GRAY SH2MAMMD","","","","","SourceSheet=Fasara; SourceRow=21; RawDescription=3564 - 3M San Marino Milky Milky Dark Gray SH2MAMMD 50""","false","","","","",""
"IL-3645","Fasara","3M Buck Pearl + Gray SH2FGBUG","50","10","10","N017C034","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M BUCK PEARL + GRAY SH2FGBUG","","","","","SourceSheet=Fasara; SourceRow=23; RawDescription=3645 - 3M Buck Pearl + Gray SH2FGBUG 50""","false","","","","",""
"IL-3743","Fasara","3M Luce","50","6","6","na","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M LUCE","","","","","SourceSheet=Fasara; SourceRow=25; RawDescription=3743 - 3M Luce 50""","false","","","","",""
"IL-3813","Fasara","3M Matte Crystal SH2MACR1","50","12","12","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M MATTE CRYSTAL SH2MACR1","","","","","SourceSheet=Fasara; SourceRow=26; RawDescription=3813 - 3M Matte Crystal SH2MACR1 50""","false","","","","",""
"IL-3858","Fasara","3M Frost Glace SH2MAGL","48","7","7","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FROST GLACE SH2MAGL","","","","","SourceSheet=Fasara; SourceRow=27; RawDescription=3858 - 3M Frost Glace SH2MAGL 48""","false","","","","",""
"IL-3859","Fasara","3M Stripe-Fine Vertical SH2FGFN","50","10","10","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M STRIPE-FINE VERTICAL SH2FGFN","","","","","SourceSheet=Fasara; SourceRow=28; RawDescription=3859 - 3M Stripe-Fine Vertical SH2FGFN 50""","false","","","","",""
"IL-3849","Fasara","3M Fabric-Sensai Linen Champagne Gold SH2CSSEC","50","39","39","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FABRIC-SENSAI LINEN CHAMPAGNE GOLD SH2CSSEC","","","","","SourceSheet=Fasara; SourceRow=29; RawDescription=3849 - 3M Fabric-Sensai Linen Champagne Gold SH2CSSEC 50""","false","","","","",""
"M131","Fasara","SH2EMES","50","5","5","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|SH2EMES","","","","","SourceSheet=Fasara; SourceRow=30; RawDescription=M131 - SH2EMES  50""","false","","","","",""
"IL-4018","Fasara","3M BORDER-SLAT G HORIZONTAL SH2FGSL-G","50","25","25","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M BORDER-SLAT G HORIZONTAL SH2FGSL-G","","","","","SourceSheet=Fasara; SourceRow=31; RawDescription=4018 - 3M BORDER-SLAT G HORIZONTAL SH2FGSL-G 50""","false","","","","",""
"IL-4042","Fasara","3M Milky Crystal SHMLCRX","50","16","16","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M MILKY CRYSTAL SHMLCRX","","","","","SourceSheet=Fasara; SourceRow=32; RawDescription=4042 - 3M Milky Crystal SHMLCRX  50""","false","","","","",""
"IL-4047","Fasara","Mare SH2FGMR","50","10","10","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|MARE SH2FGMR","","","","","SourceSheet=Fasara; SourceRow=33; RawDescription=4047 - Mare SH2FGMR 50""","false","","","","",""
"IL-5046","Fasara","3M Fasara Frost San Marino Milky Milky SH2MAMM","50","14","14","105357345B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST SAN MARINO MILKY MILKY SH2MAMM","","","","","SourceSheet=Fasara; SourceRow=34; RawDescription=5046 - 3M Fasara Frost San Marino Milky Milky SH2MAMM 50""","false","","","","",""
"IL-5054","Fasara","3M Fasara Frost Opaque White SH2MAOW","50","30","30","105.0","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST OPAQUE WHITE SH2MAOW","","","","","SourceSheet=Fasara; SourceRow=35; RawDescription=5054 - 3M Fasara Frost Opaque White SH2MAOW 50""","false","","","","",""
"IL-5075","Fasara","Feather Friendly Horizon","36","150","150","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY HORIZON","","","","","SourceSheet=Fasara; SourceRow=36; RawDescription=5075 - Feather Friendly Horizon 36""","false","","","","",""
"IL-5076","Fasara","Feather Friendly Horizon","36","50","50","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY HORIZON","","","","","SourceSheet=Fasara; SourceRow=37; RawDescription=5076 - Feather Friendly Horizon 36""","false","","","","",""
"IL-5280","Fasara","3M Fasara Frost Opaque White SH2MAOW","50","5","5","1.05504524E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST OPAQUE WHITE SH2MAOW","","","","","SourceSheet=Fasara; SourceRow=38; RawDescription=5280 - 3M Fasara Frost Opaque White SH2MAOW 50""","false","","","","",""
"IL-5278","Fasara","3M Fasara Frost Walnut Smoke SH2PTFWS","60","9","9","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST WALNUT SMOKE SH2PTFWS","","","","","SourceSheet=Fasara; SourceRow=39; RawDescription=5278 - 3M Fasara Frost Walnut Smoke SH2PTFWS 60""","false","","","","",""
"IL-5327","Fasara","3M Fasara Frost Opaque White SH2MAOW","50","98","98","1.05426022E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST OPAQUE WHITE SH2MAOW","","","","","SourceSheet=Fasara; SourceRow=40; RawDescription=5327 - 3M Fasara Frost Opaque White SH2MAOW 50""","false","","","","",""
"IL-5376","Fasara","3M Fasara Luce SH2FGLU","50","86","86","105527736B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA LUCE SH2FGLU","","","","","SourceSheet=Fasara; SourceRow=41; RawDescription=5376 - 3M Fasara Luce SH2FGLU 50""","false","","","","",""
"IL-5392","Fasara","3M Fasara Border Paracell Horizontal SH2FGPR","50","15","15","123-90","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA BORDER PARACELL HORIZONTAL SH2FGPR","","","","","SourceSheet=Fasara; SourceRow=42; RawDescription=5392 - 3M Fasara Border Paracell Horizontal SH2FGPR 50""","false","","","","",""
"IL-5419","Fasara","3M Fasara Fabric Weave Pearl Dk Gray SH2EMWG","50","9","9","CN-28C019","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FABRIC WEAVE PEARL DK GRAY SH2EMWG","","","","","SourceSheet=Fasara; SourceRow=43; RawDescription=5419 - 3M Fasara Fabric Weave Pearl Dk Gray SH2EMWG 50""","false","","","","",""
"IL-5452","Fasara","3M Fasara Dusted Crystal 7725-314","48","40","40","G2321401","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA DUSTED CRYSTAL 7725-314","","","","","SourceSheet=Fasara; SourceRow=44; RawDescription=5452 - 3M Fasara Dusted Crystal 7725-314 48""","false","","","","",""
"IL-5756","Fasara","3M Fasara Frost Mat Crystal SH2MACR-I","60","8","8","105767640A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST MAT CRYSTAL SH2MACR-I","","","","","SourceSheet=Fasara; SourceRow=45; RawDescription=5756 - 3M Fasara Frost Mat Crystal SH2MACR-I 60""","false","","","","",""
"IL-5691","Fasara","3M Fasara Frost Essen SH2EMES","50","10","10","1.0590472E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST ESSEN SH2EMES","","","","","SourceSheet=Fasara; SourceRow=46; RawDescription=5691 - 3M Fasara Frost Essen SH2EMES 50""","false","","","","",""
"IL-5957","Fasara","3M Fasara Glace SH2MAGL","50","6","6","106747-020A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA GLACE SH2MAGL","","","","","SourceSheet=Fasara; SourceRow=47; RawDescription=5957 - 3M Fasara Glace SH2MAGL 50""","false","","","","",""
"IL-5958","Fasara","3M Fasara Cloud Narrow White SH2FGCN","50","13","13","7.100200149E9","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA CLOUD NARROW WHITE SH2FGCN","","","","","SourceSheet=Fasara; SourceRow=48; RawDescription=5958 - 3M Fasara Cloud Narrow White SH2FGCN 50""","false","","","","",""
"IL-5961","Fasara","3M Fasara San Marino Milky Milky SH2MAMM","50","19","19","2793B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAN MARINO MILKY MILKY SH2MAMM","","","","","SourceSheet=Fasara; SourceRow=49; RawDescription=5961 - 3M Fasara San Marino Milky Milky SH2MAMM 50""","false","","","","",""
"IL-5997","Fasara","3M Fasara Dusted Crystal 7725-314","60","10","10","G2407501","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA DUSTED CRYSTAL 7725-314","","","","","SourceSheet=Fasara; SourceRow=50; RawDescription=5997 - 3M Fasara Dusted Crystal 7725-314 60""","false","","","","",""
"IL-6002","Fasara","3M Fasara Dusted Crystal 7725-314","60","13","13","G2407501","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA DUSTED CRYSTAL 7725-314","","","","","SourceSheet=Fasara; SourceRow=51; RawDescription=6002 - 3M Fasara Dusted Crystal 7725-314 60""","false","","","","",""
"IL-6076","Fasara","3M Fasara Frost Milano Milky White SH2MAML","60","40","40","106897512B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROST MILANO MILKY WHITE SH2MAML","","","","","SourceSheet=Fasara; SourceRow=52; RawDescription=6076 - 3M Fasara Frost Milano Milky White SH2MAML 60""","false","","","","",""
"IL-6150","Fasara","3M Fasara Milky Crystal SH2MLCRX","50","6","6","106839959A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MILKY CRYSTAL SH2MLCRX","","","","","SourceSheet=Fasara; SourceRow=53; RawDescription=6150 - 3M Fasara Milky Crystal SH2MLCRX 50""","false","","","","",""
